"Population estimates per district and calendar year 2002-2021, standard DHIS Age groups",,,,,,,,,,
,"Source: StatsSA, January 2017",,,,,,,,,
,Male under 1 year,9289,9566,9791,,,,,,
Sum of All Estimated ,,1350777,1363579,1376226,,,,,,
Total North West,,5482540,5554853,5626217,,,,,,
wc Cape Winelands District Municipality,Female 00-04 years,40087,40352,40670,,,,,,
,Female 02-04 years,24162,24198,24315,,,,,,
,Female 05-09 years,40225,40445,40686,,,,,,
,Female 06-09 years,32147,32367,32580,,,,,,
,Female 1 year,7990,8069,8150,,,,,,
,Female 10-11 years,15892,16204,16413,,,,,,
,Female 10-14 years,39203,40035,40619,,,,,,
,Female 12 years,7877,8075,8204,,,,,,
,Female 13 years,7777,7958,8086,,,,,,
,Female 14 years,7658,7798,7916,,,,,,
,Female 15 years,7548,7652,7761,,,,,,
,Female 15-19 years,37486,37755,38199,,,,,,
,Female 16 years,7434,7498,7598,,,,,,
,Female 17 years,7397,7432,7522,,,,,,
,Female 18-19 years,15107,15173,15318,,,,,,
,Female 20-24 years,40325,40545,40726,,,,,,
,Female 25-29 years,42941,43159,43305,,,,,,
,Female 30-34 years,42583,43785,44070,,,,,,
,Female 35-39 years,38398,39105,40410,,,,,,
,Female 40-44 years,32519,33698,35213,,,,,,
,Female 45-49 years,29302,29391,29779,,,,,,
,Female 5 years,8078,8078,8106,,,,,,
,Female 50-54 years,26224,27327,28070,,,,,,
,Female 55-59 years,19940,20586,21458,,,,,,
,Female 60-64 years,15818,16529,17155,,,,,,
,Female 65-69 years,11072,11578,12145,,,,,,
,Female 70-74 years,7608,7912,8242,,,,,,
,Female 75-79 years,4663,4945,5198,,,,,,
,Female 80 years and older,2272,2378,2486,,,,,,
,Female under 1 year,7935,8085,8205,,,,,,
,Male 00-04 years,40918,41180,41498,,,,,,
,Male 02-04 years,24566,24604,24722,,,,,,
,Male 05-09 years,40658,40836,41038,,,,,,
,Male 06-09 years,32482,32662,32839,,,,,,
,Male 1 year,8182,8261,8343,,,,,,
,Male 10-11 years,16071,16342,16516,,,,,,
,Male 10-14 years,39668,40393,40880,,,,,,
,Male 12 years,7975,8149,8256,,,,,,
,Male 13 years,7873,8032,8139,,,,,,
,Male 14 years,7748,7870,7969,,,,,,
,Male 15 years,7637,7726,7817,,,,,,
,Male 15-19 years,37949,38183,38561,,,,,,
,Male 16 years,7524,7577,7660,,,,,,
,Male 17 years,7489,7517,7592,,,,,,
,Male 18-19 years,15299,15364,15492,,,,,,
,Male 20-24 years,41068,41304,41487,,,,,,
,Male 25-29 years,44818,44827,44828,,,,,,
,Male 30-34 years,44235,46290,46629,,,,,,
,Male 35-39 years,36781,37304,39225,,,,,,
,Male 40-44 years,31160,32242,33656,,,,,,
,Male 45-49 years,27274,27470,27908,,,,,,
,Male 5 years,8176,8174,8199,,,,,,
,Male 50-54 years,23941,24713,25271,,,,,,
,Male 55-59 years,17899,18646,19449,,,,,,
,Male 60-64 years,13246,13654,14130,,,,,,
,Male 65-69 years,9342,9659,9982,,,,,,
,Male 70-74 years,5637,5884,6133,,,,,,
,Male 75-79 years,2622,2754,2911,,,,,,
,Male 80 years and older,1340,1389,1440,,,,,,
,Male under 1 year,8169,8315,8434,,,,,,
,,1245415,1265433,1285609,,,,,,
wc Central Karoo District Municipality,Female 00-04 years,3545,3575,3615,,,,,,
,Female 02-04 years,2158,2149,2155,,,,,,
,Female 05-09 years,3639,3633,3633,,,,,,
,Female 06-09 years,2910,2911,2914,,,,,,
,Female 1 year,701,713,725,,,,,,
,Female 10-11 years,1437,1470,1487,,,,,,
,Female 10-14 years,3567,3641,3687,,,,,,
,Female 12 years,713,735,747,,,,,,
,Female 13 years,710,725,735,,,,,,
,Female 14 years,707,711,717,,,,,,
,Female 15 years,705,698,699,,,,,,
,Female 15-19 years,3549,3460,3439,,,,,,
,Female 16 years,701,682,680,,,,,,
,Female 17 years,703,677,672,,,,,,
,Female 18-19 years,1440,1404,1389,,,,,,
,Female 20-24 years,3774,3786,3743,,,,,,
,Female 25-29 years,3654,3623,3615,,,,,,
,Female 30-34 years,3328,3520,3589,,,,,,
,Female 35-39 years,2502,2572,2709,,,,,,
,Female 40-44 years,2211,2238,2299,,,,,,
,Female 45-49 years,2195,2160,2138,,,,,,
,Female 5 years,729,721,719,,,,,,
,Female 50-54 years,2043,2097,2122,,,,,,
,Female 55-59 years,1678,1690,1723,,,,,,
,Female 60-64 years,1476,1506,1524,,,,,,
,Female 65-69 years,1157,1180,1207,,,,,,
,Female 70-74 years,894,916,935,,,,,,
,Female 75-79 years,589,620,651,,,,,,
,Female 80 years and older,399,426,453,,,,,,
,Female under 1 year,686,713,735,,,,,,
,Male 00-04 years,3593,3622,3662,,,,,,
,Male 02-04 years,2180,2174,2183,,,,,,
,Male 05-09 years,3608,3609,3617,,,,,,
,Male 06-09 years,2879,2885,2894,,,,,,
,Male 1 year,713,724,736,,,,,,
,Male 10-11 years,1403,1435,1452,,,,,,
,Male 10-14 years,3479,3544,3583,,,,,,
,Male 12 years,693,714,725,,,,,,
,Male 13 years,691,704,712,,,,,,
,Male 14 years,691,691,694,,,,,,
,Male 15 years,691,679,677,,,,,,
,Male 15-19 years,3512,3398,3355,,,,,,
,Male 16 years,690,665,658,,,,,,
,Male 17 years,695,663,652,,,,,,
,Male 18-19 years,1436,1390,1367,,,,,,
,Male 20-24 years,3816,3826,3779,,,,,,
,Male 25-29 years,3684,3643,3621,,,,,,
,Male 30-34 years,3337,3564,3620,,,,,,
,Male 35-39 years,2291,2373,2555,,,,,,
,Male 40-44 years,1867,1901,1970,,,,,,
,Male 45-49 years,1819,1783,1763,,,,,,
,Male 5 years,730,724,724,,,,,,
,Male 50-54 years,1726,1745,1742,,,,,,
,Male 55-59 years,1400,1420,1445,,,,,,
,Male 60-64 years,1146,1166,1186,,,,,,
,Male 65-69 years,858,867,879,,,,,,
,Male 70-74 years,576,590,599,,,,,,
,Male 75-79 years,308,319,333,,,,,,
,Male 80 years and older,184,193,202,,,,,,
,Male under 1 year,700,724,743,,,,,,
,,105896,106687,107584,,,,,,
wc City of Cape Town Metropolitan Municipality,Female 00-04 years,164309,162915,161616,,,,,,
,Female 02-04 years,99440,98610,97923,,,,,,
,Female 05-09 years,165575,166087,166334,,,,,,
,Female 06-09 years,132248,132889,133243,,,,,,
,Female 1 year,32650,32339,32035,,,,,,
,Female 10-11 years,64904,65959,66590,,,,,,
,Female 10-14 years,159744,162419,164215,,,,,,
,Female 12 years,32046,32692,33089,,,,,,
,Female 13 years,31628,32195,32594,,,,,,
,Female 14 years,31166,31573,31942,,,,,,
,Female 15 years,30744,30997,31336,,,,,,
,Female 15-19 years,152797,152936,154061,,,,,,
,Female 16 years,30312,30399,30708,,,,,,
,Female 17 years,30174,30137,30391,,,,,,
,Female 18-19 years,61567,61403,61627,,,,,,
,Female 20-24 years,164485,163961,163056,,,,,,
,Female 25-29 years,177646,177102,176446,,,,,,
,Female 30-34 years,179118,183242,183324,,,,,,
,Female 35-39 years,169179,167634,169599,,,,,,
,Female 40-44 years,156600,159787,163645,,,,,,
,Female 45-49 years,139221,140928,143146,,,,,,
,Female 5 years,33327,33197,33091,,,,,,
,Female 50-54 years,124279,127236,129584,,,,,,
,Female 55-59 years,104569,106757,109408,,,,,,
,Female 60-64 years,86781,90090,92824,,,,,,
,Female 65-69 years,65531,67748,70354,,,,,,
,Female 70-74 years,49391,51348,53132,,,,,,
,Female 75-79 years,31435,33603,35884,,,,,,
,Female 80 years and older,27692,29412,31165,,,,,,
,Female under 1 year,32219,31967,31658,,,,,,
,Male 00-04 years,170160,168725,167416,,,,,,
,Male 02-04 years,103169,102299,101600,,,,,,
,Male 05-09 years,171033,171787,172281,,,,,,
,Male 06-09 years,136475,137350,137933,,,,,,
,Male 1 year,33779,33457,33147,,,,,,
,Male 10-11 years,66451,67751,68597,,,,,,
,Male 10-14 years,163189,166274,168464,,,,,,
,Male 12 years,32691,33470,33981,,,,,,
,Male 13 years,32248,32882,33348,,,,,,
,Male 14 years,31800,32172,32538,,,,,,
,Male 15 years,31390,31514,31783,,,,,,
,Male 15-19 years,156499,155721,156226,,,,,,
,Male 16 years,30969,30819,30986,,,,,,
,Male 17 years,30876,30563,30640,,,,,,
,Male 18-19 years,63264,62825,62818,,,,,,
,Male 20-24 years,170516,170940,170343,,,,,,
,Male 25-29 years,184518,184132,183915,,,,,,
,Male 30-34 years,184456,192779,193833,,,,,,
,Male 35-39 years,160938,159591,165103,,,,,,
,Male 40-44 years,151306,153414,156575,,,,,,
,Male 45-49 years,134742,136974,139222,,,,,,
,Male 5 years,34558,34438,34349,,,,,,
,Male 50-54 years,116347,119054,121563,,,,,,
,Male 55-59 years,94648,97522,100424,,,,,,
,Male 60-64 years,73313,76031,78657,,,,,,
,Male 65-69 years,53604,55382,57378,,,,,,
,Male 70-74 years,37786,39289,40718,,,,,,
,Male 75-79 years,22715,24168,25766,,,,,,
,Male 80 years and older,16983,18413,19889,,,,,,
,Male under 1 year,33212,32970,32668,,,,,,
,,5484412,5540268,5596181,,,,,,
wc Eden District Municipality,Female 00-04 years,26548,26553,26556,,,,,,
,Female 02-04 years,15916,15936,15970,,,,,,
,Female 05-09 years,26059,26350,26603,,,,,,
,Female 06-09 years,20790,21050,21270,,,,,,
,Female 1 year,5320,5312,5301,,,,,,
,Female 10-11 years,10216,10417,10562,,,,,,
,Female 10-14 years,25350,25764,26096,,,,,,
,Female 12 years,5069,5173,5247,,,,,,
,Female 13 years,5043,5119,5184,,,,,,
,Female 14 years,5022,5054,5103,,,,,,
,Female 15 years,5004,4994,5029,,,,,,
,Female 15-19 years,25179,24900,24922,,,,,,
,Female 16 years,4984,4929,4948,,,,,,
,Female 17 years,4996,4914,4918,,,,,,
,Female 18-19 years,10196,10063,10026,,,,,,
,Female 20-24 years,26818,26754,26486,,,,,,
,Female 25-29 years,27557,27396,27266,,,,,,
,Female 30-34 years,26847,27814,28029,,,,,,
,Female 35-39 years,22677,23211,24125,,,,,,
,Female 40-44 years,20532,20621,21104,,,,,,
,Female 45-49 years,20796,20708,20609,,,,,,
,Female 5 years,5269,5300,5333,,,,,,
,Female 50-54 years,19192,19688,20008,,,,,,
,Female 55-59 years,15722,16202,16743,,,,,,
,Female 60-64 years,13115,13525,13924,,,,,,
,Female 65-69 years,10522,10803,11120,,,,,,
,Female 70-74 years,8354,8547,8744,,,,,,
,Female 75-79 years,5889,6218,6489,,,,,,
,Female 80 years and older,4386,4698,5016,,,,,,
,Female under 1 year,5313,5305,5285,,,,,,
,Male 00-04 years,27089,27116,27149,,,,,,
,Male 02-04 years,16207,16209,16230,,,,,,
,Male 05-09 years,26480,26710,26903,,,,,,
,Male 06-09 years,21125,21338,21512,,,,,,
,Male 1 year,5436,5441,5445,,,,,,
,Male 10-11 years,10387,10587,10729,,,,,,
,Male 10-14 years,25729,26148,26482,,,,,,
,Male 12 years,5153,5262,5340,,,,,,
,Male 13 years,5115,5194,5260,,,,,,
,Male 14 years,5075,5105,5152,,,,,,
,Male 15 years,5040,5024,5053,,,,,,
,Male 15-19 years,25253,24914,24887,,,,,,
,Male 16 years,5003,4936,4946,,,,,,
,Male 17 years,5002,4906,4899,,,,,,
,Male 18-19 years,10208,10048,9990,,,,,,
,Male 20-24 years,26867,26768,26470,,,,,,
,Male 25-29 years,27458,27353,27240,,,,,,
,Male 30-34 years,26433,27624,27746,,,,,,
,Male 35-39 years,21281,21684,22845,,,,,,
,Male 40-44 years,19003,19092,19543,,,,,,
,Male 45-49 years,19217,18978,18791,,,,,,
,Male 5 years,5355,5372,5392,,,,,,
,Male 50-54 years,17728,18153,18377,,,,,,
,Male 55-59 years,13982,14382,14835,,,,,,
,Male 60-64 years,11163,11466,11772,,,,,,
,Male 65-69 years,8431,8668,8924,,,,,,
,Male 70-74 years,6023,6135,6281,,,,,,
,Male 75-79 years,3989,4077,4149,,,,,,
,Male 80 years and older,2751,2936,3129,,,,,,
,Male under 1 year,5446,5466,5474,,,,,,
,,842110,850410,858961,,,,,,
wc Overberg District Municipality,Female 00-04 years,11854,11894,11945,,,,,,
,Female 02-04 years,7183,7190,7217,,,,,,
,Female 05-09 years,11921,12049,12171,,,,,,
,Female 06-09 years,9515,9634,9742,,,,,,
,Female 1 year,2354,2364,2374,,,,,,
,Female 10-11 years,4650,4771,4858,,,,,,
,Female 10-14 years,11463,11751,11972,,,,,,
,Female 12 years,2295,2365,2414,,,,,,
,Female 13 years,2271,2329,2375,,,,,,
,Female 14 years,2248,2286,2325,,,,,,
,Female 15 years,2227,2246,2279,,,,,,
,Female 15-19 years,11179,11161,11254,,,,,,
,Female 16 years,2205,2204,2230,,,,,,
,Female 17 years,2206,2192,2211,,,,,,
,Female 18-19 years,4542,4519,4535,,,,,,
,Female 20-24 years,12274,12316,12277,,,,,,
,Female 25-29 years,12965,13107,13227,,,,,,
,Female 30-34 years,12719,13216,13427,,,,,,
,Female 35-39 years,11241,11464,11891,,,,,,
,Female 40-44 years,10034,10231,10568,,,,,,
,Female 45-49 years,9501,9591,9694,,,,,,
,Female 5 years,2406,2414,2428,,,,,,
,Female 50-54 years,8456,8789,9046,,,,,,
,Female 55-59 years,6788,7028,7316,,,,,,
,Female 60-64 years,5632,5879,6111,,,,,,
,Female 65-69 years,4440,4559,4717,,,,,,
,Female 70-74 years,3642,3702,3766,,,,,,
,Female 75-79 years,2603,2748,2865,,,,,,
,Female 80 years and older,1659,1774,1892,,,,,,
,Female under 1 year,2317,2339,2354,,,,,,
,Male 00-04 years,12216,12248,12288,,,,,,
,Male 02-04 years,7351,7345,7352,,,,,,
,Male 05-09 years,12106,12204,12285,,,,,,
,Male 06-09 years,9661,9757,9834,,,,,,
,Male 1 year,2440,2450,2461,,,,,,
,Male 10-11 years,4740,4857,4942,,,,,,
,Male 10-14 years,11688,11972,12190,,,,,,
,Male 12 years,2345,2415,2466,,,,,,
,Male 13 years,2317,2376,2422,,,,,,
,Male 14 years,2287,2324,2360,,,,,,
,Male 15 years,2261,2277,2305,,,,,,
,Male 15-19 years,11333,11295,11356,,,,,,
,Male 16 years,2234,2228,2247,,,,,,
,Male 17 years,2233,2214,2224,,,,,,
,Male 18-19 years,4605,4577,4580,,,,,,
,Male 20-24 years,12564,12623,12587,,,,,,
,Male 25-29 years,13658,13789,13921,,,,,,
,Male 30-34 years,13301,14063,14298,,,,,,
,Male 35-39 years,11112,11198,11760,,,,,,
,Male 40-44 years,10527,10617,10841,,,,,,
,Male 45-49 years,10012,10124,10223,,,,,,
,Male 5 years,2445,2447,2451,,,,,,
,Male 50-54 years,8718,8998,9234,,,,,,
,Male 55-59 years,6872,7139,7420,,,,,,
,Male 60-64 years,5305,5542,5780,,,,,,
,Male 65-69 years,3935,4066,4228,,,,,,
,Male 70-74 years,2876,2946,3023,,,,,,
,Male 75-79 years,1890,1949,2015,,,,,,
,Male 80 years and older,1298,1410,1526,,,,,,
,Male under 1 year,2425,2453,2475,,,,,,
,,391545,398015,404575,,,,,,
wc West Coast District Municipality,Female 00-04 years,21193,21634,22088,,,,,,
,Female 02-04 years,12523,12737,12985,,,,,,
,Female 05-09 years,19777,20147,20535,,,,,,
,Female 06-09 years,15721,16027,16339,,,,,,
,Female 1 year,4301,4401,4498,,,,,,
,Female 10-11 years,7623,7827,7994,,,,,,
,Female 10-14 years,18807,19272,19660,,,,,,
,Female 12 years,3767,3876,3960,,,,,,
,Female 13 years,3728,3819,3894,,,,,,
,Female 14 years,3689,3749,3812,,,,,,
,Female 15 years,3657,3690,3741,,,,,,
,Female 15-19 years,18421,18404,18541,,,,,,
,Female 16 years,3626,3631,3671,,,,,,
,Female 17 years,3635,3619,3648,,,,,,
,Female 18-19 years,7503,7465,7481,,,,,,
,Female 20-24 years,20411,20399,20297,,,,,,
,Female 25-29 years,21776,21999,22159,,,,,,
,Female 30-34 years,20546,21606,22134,,,,,,
,Female 35-39 years,17124,17635,18501,,,,,,
,Female 40-44 years,15286,15537,16049,,,,,,
,Female 45-49 years,14958,15039,15137,,,,,,
,Female 5 years,4057,4120,4196,,,,,,
,Female 50-54 years,13408,13929,14318,,,,,,
,Female 55-59 years,10459,10880,11379,,,,,,
,Female 60-64 years,8146,8578,8974,,,,,,
,Female 65-69 years,5971,6186,6464,,,,,,
,Female 70-74 years,4590,4749,4892,,,,,,
,Female 75-79 years,2843,3073,3306,,,,,,
,Female 80 years and older,1827,1959,2092,,,,,,
,Female under 1 year,4369,4495,4606,,,,,,
,Male 00-04 years,21496,21920,22352,,,,,,
,Male 02-04 years,12658,12877,13119,,,,,,
,Male 05-09 years,19969,20340,20725,,,,,,
,Male 06-09 years,15879,16183,16491,,,,,,
,Male 1 year,4373,4466,4557,,,,,,
,Male 10-11 years,7738,7924,8082,,,,,,
,Male 10-14 years,19098,19516,19880,,,,,,
,Male 12 years,3832,3929,4007,,,,,,
,Male 13 years,3789,3869,3939,,,,,,
,Male 14 years,3739,3795,3852,,,,,,
,Male 15 years,3699,3732,3778,,,,,,
,Male 15-19 years,18535,18556,18688,,,,,,
,Male 16 years,3662,3670,3705,,,,,,
,Male 17 years,3660,3653,3678,,,,,,
,Male 18-19 years,7513,7502,7527,,,,,,
,Male 20-24 years,20309,20383,20367,,,,,,
,Male 25-29 years,22108,22263,22388,,,,,,
,Male 30-34 years,21248,22556,23003,,,,,,
,Male 35-39 years,16913,17298,18373,,,,,,
,Male 40-44 years,15239,15415,15862,,,,,,
,Male 45-49 years,14828,14878,14936,,,,,,
,Male 5 years,4090,4157,4234,,,,,,
,Male 50-54 years,13088,13524,13848,,,,,,
,Male 55-59 years,10000,10430,10896,,,,,,
,Male 60-64 years,7623,7860,8138,,,,,,
,Male 65-69 years,5404,5664,5906,,,,,,
,Male 70-74 years,3269,3414,3598,,,,,,
,Male 75-79 years,1910,1974,2014,,,,,,
,Male 80 years and older,949,1029,1112,,,,,,
,Male under 1 year,4464,4577,4676,,,,,,
Sum of All Estimated ,,624824,637836,651082,,,,,,
Total Western Cape,,8694202,8798649,8903992,,,,,,
Grand Total All SA,,83545135,84549546,85528526,,,,,,
